date,time,tec
23-Aug-13,08:00:00,62.41400274
23-Aug-13,10:00:00,66.47144314
23-Aug-13,12:00:00,61.74808235
23-Aug-13,14:00:00,51.16061843
23-Aug-13,16:00:00,30.16082039
23-Aug-13,18:00:00,22.41717961
23-Aug-13,20:00:00,19.54404078
23-Aug-13,22:00:00,17.07287843
24-Aug-13,00:00:00,14.55169922
24-Aug-13,02:00:00,19.72096039
24-Aug-13,04:00:00,30.11262039
24-Aug-13,06:00:00,40.67732235
24-Aug-13,08:00:00,53.07308392
24-Aug-13,10:00:00,57.47380314
24-Aug-13,12:00:00,53.02188353
24-Aug-13,14:00:00,46.44398078
24-Aug-13,16:00:00,29.82480039
24-Aug-13,18:00:00,20.75352
24-Aug-13,20:00:00,19.00390039
24-Aug-13,22:00:00,17.41295843
25-Aug-13,00:00:00,14.58971961
25-Aug-13,02:00:00,20.16494078
25-Aug-13,04:00:00,27.23502157
25-Aug-13,06:00:00,37.16350392
25-Aug-13,08:00:00,54.13582196
25-Aug-13,10:00:00,61.17364235
25-Aug-13,12:00:00,58.47412274
25-Aug-13,14:00:00,42.68015804
25-Aug-13,16:00:00,23.68308078
25-Aug-13,18:00:00,15.98990078
25-Aug-13,20:00:00,14.13020078
25-Aug-13,22:00:00,13.18004039
26-Aug-13,00:00:00,12.86406039
26-Aug-13,02:00:00,18.29252
26-Aug-13,04:00:00,24.75698157
26-Aug-13,06:00:00,34.13302274
26-Aug-13,08:00:00,45.85202314
26-Aug-13,10:00:00,52.98374431
26-Aug-13,12:00:00,50.99928157
26-Aug-13,14:00:00,44.27489961
26-Aug-13,16:00:00,25.97588235
26-Aug-13,18:00:00,17.06332
26-Aug-13,20:00:00,15.11224039
26-Aug-13,22:00:00,13.63519882
27-Aug-13,00:00:00,11.62191961
27-Aug-13,02:00:00,17.81882039
27-Aug-13,04:00:00,25.76734235
27-Aug-13,06:00:00,36.84702235
27-Aug-13,08:00:00,51.573
27-Aug-13,10:00:00,51.18398314
27-Aug-13,12:00:00,46.76958118
27-Aug-13,14:00:00,38.98564
27-Aug-13,16:00:00,20.69490235
27-Aug-13,18:00:00,14.34676157
27-Aug-13,20:00:00,13.19248078
27-Aug-13,22:00:00,11.35418
28-Aug-13,00:00:00,10.22824039
28-Aug-13,02:00:00,15.08712078
28-Aug-13,04:00:00,32.03548196
28-Aug-13,06:00:00,44.70602078
28-Aug-13,08:00:00,53.35394314
28-Aug-13,10:00:00,49.70146431
28-Aug-13,12:00:00,40.34324039
28-Aug-13,14:00:00,34.16369882
28-Aug-13,16:00:00,21.07128039
28-Aug-13,18:00:00,13.28755961
28-Aug-13,20:00:00,11.93610039
28-Aug-13,22:00:00,11.07961922
29-Aug-13,00:00:00,9.617859608
29-Aug-13,02:00:00,15.32698078
29-Aug-13,04:00:00,23.66416
29-Aug-13,06:00:00,29.40520196
29-Aug-13,08:00:00,46.6851447
29-Aug-13,10:00:00,52.62322314
29-Aug-13,12:00:00,49.52044314
29-Aug-13,14:00:00,46.62029843
29-Aug-13,16:00:00,25.65734118
29-Aug-13,18:00:00,14.90362
29-Aug-13,20:00:00,12.70986039
29-Aug-13,22:00:00,10.64577961
30-Aug-13,00:00:00,8.792200392
30-Aug-13,02:00:00,15.25520118
30-Aug-13,04:00:00,24.36102157
30-Aug-13,06:00:00,32.74304274
30-Aug-13,08:00:00,48.24152157
30-Aug-13,10:00:00,54.01330235
30-Aug-13,12:00:00,48.81244235
30-Aug-13,14:00:00,46.02903961
30-Aug-13,16:00:00,26.37518078
30-Aug-13,18:00:00,16.03402078
30-Aug-13,20:00:00,13.42558
30-Aug-13,22:00:00,12.29602039
31-Aug-13,00:00:00,11.22226039
31-Aug-13,02:00:00,16.46500118
31-Aug-13,04:00:00,23.94396039
31-Aug-13,06:00:00,32.93864196
31-Aug-13,08:00:00,49.06312196
31-Aug-13,10:00:00,49.82458235
31-Aug-13,12:00:00,40.04019726
31-Aug-13,14:00:00,30.65910039
31-Aug-13,16:00:00,18.32268157
31-Aug-13,18:00:00,15.80840039
31-Aug-13,20:00:00,15.558
31-Aug-13,22:00:00,13.07642039
01-Sep-13,00:00:00,10.71658078
01-Sep-13,02:00:00,14.61512118
01-Sep-13,04:00:00,25.33882157
01-Sep-13,06:00:00,38.68822157
01-Sep-13,08:00:00,55.44551882
01-Sep-13,10:00:00,55.12492157
01-Sep-13,12:00:00,44.32136078
01-Sep-13,14:00:00,35.12820078
01-Sep-13,16:00:00,24.93550196
01-Sep-13,18:00:00,16.96438118
01-Sep-13,20:00:00,14.32614078
01-Sep-13,22:00:00,12.96177961
02-Sep-13,00:00:00,10.72830078
02-Sep-13,02:00:00,14.9164
02-Sep-13,04:00:00,24.99278157
02-Sep-13,06:00:00,37.72304314
02-Sep-13,08:00:00,52.52484
02-Sep-13,10:00:00,54.68134235
02-Sep-13,12:00:00,46.83358118
02-Sep-13,14:00:00,36.45915843
02-Sep-13,16:00:00,19.79156039
02-Sep-13,18:00:00,15.25616039
02-Sep-13,20:00:00,13.68814039
02-Sep-13,22:00:00,12.34202
03-Sep-13,00:00:00,9.46804
03-Sep-13,02:00:00,15.51534118
03-Sep-13,04:00:00,23.26868157
03-Sep-13,06:00:00,35.45888314
03-Sep-13,08:00:00,49.56548196
03-Sep-13,10:00:00,54.87754392
03-Sep-13,12:00:00,46.27675922
03-Sep-13,14:00:00,38.67890157
03-Sep-13,16:00:00,26.26352118
03-Sep-13,18:00:00,19.87098
03-Sep-13,20:00:00,16.41493882
03-Sep-13,22:00:00,12.16804
04-Sep-13,00:00:00,10.04828039
04-Sep-13,02:00:00,16.30324157
04-Sep-13,04:00:00,23.17460118
04-Sep-13,06:00:00,34.21768392
04-Sep-13,08:00:00,48.79850431
04-Sep-13,10:00:00,51.16894235
04-Sep-13,12:00:00,43.90384196
04-Sep-13,14:00:00,38.30876157
04-Sep-13,16:00:00,23.04022196
04-Sep-13,18:00:00,16.44939961
04-Sep-13,20:00:00,16.02992039
04-Sep-13,22:00:00,13.49959882
05-Sep-13,00:00:00,11.56868118
05-Sep-13,02:00:00,15.49322157
05-Sep-13,04:00:00,27.52646157
05-Sep-13,06:00:00,40.60640196
05-Sep-13,08:00:00,58.75916
05-Sep-13,10:00:00,58.17462039
05-Sep-13,12:00:00,45.67494353
05-Sep-13,14:00:00,36.3682
05-Sep-13,16:00:00,20.81402078
05-Sep-13,18:00:00,14.44806039
05-Sep-13,20:00:00,12.88004039
05-Sep-13,22:00:00,11.23606
06-Sep-13,00:00:00,10.33016039
06-Sep-13,02:00:00,17.65492078
06-Sep-13,04:00:00,26.50096196
06-Sep-13,06:00:00,36.63840196
06-Sep-13,08:00:00,54.52113961
06-Sep-13,10:00:00,56.90680039
06-Sep-13,12:00:00,50.76762078
06-Sep-13,14:00:00,36.25626
06-Sep-13,16:00:00,24.15740157
06-Sep-13,18:00:00,15.39552
06-Sep-13,20:00:00,13.33184039
06-Sep-13,22:00:00,11.58814039
07-Sep-13,00:00:00,10.05432078
07-Sep-13,02:00:00,16.25684078
07-Sep-13,04:00:00,23.75888157
07-Sep-13,06:00:00,38.26064235
07-Sep-13,08:00:00,53.16768118
07-Sep-13,10:00:00,54.96088235
07-Sep-13,12:00:00,47.04431922
